LocationTime,LOCATION,INDICATOR,TIME,Value
GRC-2020,GRC,EDUADULT,2020,44.110073
GRC-1990,GRC,EDUADULT,1990,22.787758
GRC-1991,GRC,EDUADULT,1991,23.549305
GRC-1992,GRC,EDUADULT,1992,23.959398
GRC-1993,GRC,EDUADULT,1993,25.951099
GRC-1994,GRC,EDUADULT,1994,27.16186
GRC-1995,GRC,EDUADULT,1995,28.159369
GRC-1996,GRC,EDUADULT,1996,28.880386
GRC-1997,GRC,EDUADULT,1997,29.836248
GRC-1998,GRC,EDUADULT,1998,30.651434
GRC-1999,GRC,EDUADULT,1999,31.946512
GRC-2000,GRC,EDUADULT,2000,33.295288
GRC-2001,GRC,EDUADULT,2001,33.823517
GRC-2002,GRC,EDUADULT,2002,34.76244
GRC-2003,GRC,EDUADULT,2003,36.023159
GRC-2004,GRC,EDUADULT,2004,37.484692
GRC-2005,GRC,EDUADULT,2005,38.328201
GRC-2006,GRC,EDUADULT,2006,38.730911
GRC-2007,GRC,EDUADULT,2007,39.458729
GRC-2008,GRC,EDUADULT,2008,39.722206
GRC-2009,GRC,EDUADULT,2009,39.705212
GRC-2010,GRC,EDUADULT,2010,39.979736
GRC-2011,GRC,EDUADULT,2011,40.314236
GRC-2012,GRC,EDUADULT,2012,40.680149
GRC-2013,GRC,EDUADULT,2013,41.157101
GRC-2014,GRC,EDUADULT,2014,41.245655
GRC-2015,GRC,EDUADULT,2015,41.909142
GRC-2016,GRC,EDUADULT,2016,41.314632
GRC-2017,GRC,EDUADULT,2017,41.17979
GRC-2018,GRC,EDUADULT,2018,41.193134
GRC-2019,GRC,EDUADULT,2019,41.848072
GRC-2020,GRC,EDUADULT,2020,43.204212
HUN-1997,HUN,EDUADULT,1997,12.258694
HUN-1998,HUN,EDUADULT,1998,12.957996
HUN-1999,HUN,EDUADULT,1999,13.204467
HUN-2000,HUN,EDUADULT,2000,13.708835
HUN-2001,HUN,EDUADULT,2001,13.508534
HUN-2002,HUN,EDUADULT,2002,13.814663
HUN-2003,HUN,EDUADULT,2003,14.853356
HUN-2004,HUN,EDUADULT,2004,15.913669
HUN-2005,HUN,EDUADULT,2005,15.858085
HUN-2006,HUN,EDUADULT,2006,16.292395
HUN-2007,HUN,EDUADULT,2007,16.442116
HUN-2008,HUN,EDUADULT,2008,17.300709
HUN-2009,HUN,EDUADULT,2009,17.471045
HUN-2010,HUN,EDUADULT,2010,17.631626
HUN-2011,HUN,EDUADULT,2011,18.672935
HUN-2012,HUN,EDUADULT,2012,19.088211
HUN-2013,HUN,EDUADULT,2013,19.357929
HUN-2014,HUN,EDUADULT,2014,20.240128
HUN-2015,HUN,EDUADULT,2015,21.039064
HUN-2016,HUN,EDUADULT,2016,20.482416
HUN-2017,HUN,EDUADULT,2017,21.013105
HUN-2018,HUN,EDUADULT,2018,21.622774
HUN-2019,HUN,EDUADULT,2019,21.608421
HUN-2020,HUN,EDUADULT,2020,23.023033
HUN-1997,HUN,EDUADULT,1997,12.178566
HUN-1998,HUN,EDUADULT,1998,13.363412
HUN-1999,HUN,EDUADULT,1999,13.808351
HUN-2000,HUN,EDUADULT,2000,14.352439
HUN-2001,HUN,EDUADULT,2001,14.429396
HUN-2002,HUN,EDUADULT,2002,14.5824
HUN-2003,HUN,EDUADULT,2003,15.942147
HUN-2004,HUN,EDUADULT,2004,17.531971
HUN-2005,HUN,EDUADULT,2005,18.237226
HUN-2006,HUN,EDUADULT,2006,19.022438
HUN-2007,HUN,EDUADULT,2007,19.560244
HUN-2008,HUN,EDUADULT,2008,20.988491
HUN-2009,HUN,EDUADULT,2009,22.124817
HUN-2010,HUN,EDUADULT,2010,22.49086
HUN-2011,HUN,EDUADULT,2011,23.469839
HUN-2012,HUN,EDUADULT,2012,24.860256
HUN-2013,HUN,EDUADULT,2013,25.501186
HUN-2014,HUN,EDUADULT,2014,26.337843
HUN-2015,HUN,EDUADULT,2015,27.318335
HUN-2016,HUN,EDUADULT,2016,26.829664
HUN-2017,HUN,EDUADULT,2017,26.998577
HUN-2018,HUN,EDUADULT,2018,28.486479
HUN-2019,HUN,EDUADULT,2019,30.266064
HUN-2020,HUN,EDUADULT,2020,31.325165
HUN-1997,HUN,EDUADULT,1997,56.553535
HUN-1998,HUN,EDUADULT,1998,55.472191
HUN-1999,HUN,EDUADULT,1999,59.376766
HUN-2000,HUN,EDUADULT,2000,60.331306
HUN-2001,HUN,EDUADULT,2001,61.135246
HUN-2002,HUN,EDUADULT,2002,62.355549
HUN-2003,HUN,EDUADULT,2003,63.294292
HUN-2004,HUN,EDUADULT,2004,63.486134
HUN-2005,HUN,EDUADULT,2005,64.455643
HUN-2006,HUN,EDUADULT,2006,65.433952
HUN-2007,HUN,EDUADULT,2007,66.431694
HUN-2008,HUN,EDUADULT,2008,65.865936
HUN-2009,HUN,EDUADULT,2009,66.364792
HUN-2010,HUN,EDUADULT,2010,66.698441
HUN-2011,HUN,EDUADULT,2011,65.950653
HUN-2012,HUN,EDUADULT,2012,65.619118
HUN-2013,HUN,EDUADULT,2013,65.61586
HUN-2014,HUN,EDUADULT,2014,64.909737
HUN-2015,HUN,EDUADULT,2015,63.866844
HUN-2016,HUN,EDUADULT,2016,64.722328
HUN-2017,HUN,EDUADULT,2017,64.980949
HUN-2018,HUN,EDUADULT,2018,64.807388
HUN-2019,HUN,EDUADULT,2019,64.737663
HUN-2020,HUN,EDUADULT,2020,63.895607
HUN-1997,HUN,EDUADULT,1997,45.495228
HUN-1998,HUN,EDUADULT,1998,45.104393
HUN-1999,HUN,EDUADULT,1999,48.626041
HUN-2000,HUN,EDUADULT,2000,50.368622
HUN-2001,HUN,EDUADULT,2001,51.261436
HUN-2002,HUN,EDUADULT,2002,52.406593
HUN-2003,HUN,EDUADULT,2003,54.318993
HUN-2004,HUN,EDUADULT,2004,54.019844
HUN-2005,HUN,EDUADULT,2005,54.46146
HUN-2006,HUN,EDUADULT,2006,55.614426
HUN-2007,HUN,EDUADULT,2007,56.194862
HUN-2008,HUN,EDUADULT,2008,55.446201
HUN-2009,HUN,EDUADULT,2009,55.363083
HUN-2010,HUN,EDUADULT,2010,55.911804
HUN-2011,HUN,EDUADULT,2011,55.564846
HUN-2012,HUN,EDUADULT,2012,54.799419
HUN-2013,HUN,EDUADULT,2013,54.63343
HUN-2014,HUN,EDUADULT,2014,54.7896
HUN-2015,HUN,EDUADULT,2015,54.276981
HUN-2016,HUN,EDUADULT,2016,54.755527
HUN-2017,HUN,EDUADULT,2017,55.122253
HUN-2018,HUN,EDUADULT,2018,54.848988
HUN-2019,HUN,EDUADULT,2019,53.362923
HUN-2020,HUN,EDUADULT,2020,52.921982
ISL-2003,ISL,EDUADULT,2003,25.557198
ISL-2004,ISL,EDUADULT,2004,26.168198
ISL-2005,ISL,EDUADULT,2005,26.831276
ISL-2006,ISL,EDUADULT,2006,26.779726
ISL-2007,ISL,EDUADULT,2007,28.104771
ISL-2008,ISL,EDUADULT,2008,28.676628
ISL-2009,ISL,EDUADULT,2009,29.253628
ISL-2010,ISL,EDUADULT,2010,26.266424
ISL-2011,ISL,EDUADULT,2011,27.042839
ISL-2012,ISL,EDUADULT,2012,28.174547
ISL-2013,ISL,EDUADULT,2013,28.227959
ISL-2014,ISL,EDUADULT,2014,29.645905
ISL-2015,ISL,EDUADULT,2015,29.880569
ISL-2016,ISL,EDUADULT,2016,30.602186
ISL-2017,ISL,EDUADULT,2017,31.717388
ISL-2018,ISL,EDUADULT,2018,32.074547
ISL-2019,ISL,EDUADULT,2019,33.440773
ISL-2020,ISL,EDUADULT,2020,34.268604
ISL-2003,ISL,EDUADULT,2003,30.194607
ISL-2004,ISL,EDUADULT,2004,29.742111
ISL-2005,ISL,EDUADULT,2005,32.168613
ISL-2006,ISL,EDUADULT,2006,34.301445
ISL-2007,ISL,EDUADULT,2007,33.744808
ISL-2008,ISL,EDUADULT,2008,34.75301
ISL-2009,ISL,EDUADULT,2009,36.736088
ISL-2010,ISL,EDUADULT,2010,36.472233
ISL-2011,ISL,EDUADULT,2011,38.29557
ISL-2012,ISL,EDUADULT,2012,39.662426
ISL-2013,ISL,EDUADULT,2013,40.372688
ISL-2014,ISL,EDUADULT,2014,41.615498
ISL-2015,ISL,EDUADULT,2015,44.150318
ISL-2016,ISL,EDUADULT,2016,45.789558
ISL-2017,ISL,EDUADULT,2017,46.737587
ISL-2018,ISL,EDUADULT,2018,49.068707
ISL-2019,ISL,EDUADULT,2019,49.074215
ISL-2020,ISL,EDUADULT,2020,47.555538
ISL-2003,ISL,EDUADULT,2003,46.436745
ISL-2004,ISL,EDUADULT,2004,47.38166
ISL-2005,ISL,EDUADULT,2005,47.241859
ISL-2006,ISL,EDUADULT,2006,45.894047
ISL-2007,ISL,EDUADULT,2007,44.822617
ISL-2008,ISL,EDUADULT,2008,43.46096
ISL-2009,ISL,EDUADULT,2009,42.874901
ISL-2010,ISL,EDUADULT,2010,44.930584
ISL-2011,ISL,EDUADULT,2011,45.184113
ISL-2012,ISL,EDUADULT,2012,43.451515
ISL-2013,ISL,EDUADULT,2013,44.696407
ISL-2014,ISL,EDUADULT,2014,43.027927
ISL-2015,ISL,EDUADULT,2015,43.638397
ISL-2016,ISL,EDUADULT,2016,45.597427
ISL-2017,ISL,EDUADULT,2017,42.871372
ISL-2018,ISL,EDUADULT,2018,41.857006
ISL-2019,ISL,EDUADULT,2019,40.531944
ISL-2020,ISL,EDUADULT,2020,39.885548
ISL-2003,ISL,EDUADULT,2003,29.210251
ISL-2004,ISL,EDUADULT,2004,29.326857
ISL-2005,ISL,EDUADULT,2005,29.978704
ISL-2006,ISL,EDUADULT,2006,30.102655
ISL-2007,ISL,EDUADULT,2007,31.356173
ISL-2008,ISL,EDUADULT,2008,30.968821
ISL-2009,ISL,EDUADULT,2009,31.021173
ISL-2010,ISL,EDUADULT,2010,30.572073
ISL-2011,ISL,EDUADULT,2011,28.695332
ISL-2012,ISL,EDUADULT,2012,27.566292
ISL-2013,ISL,EDUADULT,2013,27.773439
ISL-2014,ISL,EDUADULT,2014,28.739893
ISL-2015,ISL,EDUADULT,2015,29.163904
ISL-2016,ISL,EDUADULT,2016,31.232513
ISL-2017,ISL,EDUADULT,2017,28.269289
ISL-2018,ISL,EDUADULT,2018,28.194933
ISL-2019,ISL,EDUADULT,2019,28.992723
ISL-2020,ISL,EDUADULT,2020,30.26265
IRL-1991,IRL,EDUADULT,1991,17.08877
IRL-1992,IRL,EDUADULT,1992,17.708334
IRL-1994,IRL,EDUADULT,1994,19.482422
IRL-1995,IRL,EDUADULT,1995,20.489443
IRL-2000,IRL,EDUADULT,2000,21.394621
IRL-2001,IRL,EDUADULT,2001,23.044838
IRL-2002,IRL,EDUADULT,2002,23.946341
IRL-2003,IRL,EDUADULT,2003,25.761391
IRL-2004,IRL,EDUADULT,2004,26.917305
IRL-2005,IRL,EDUADULT,2005,27.55798
IRL-2006,IRL,EDUADULT,2006,28.674448
IRL-2007,IRL,EDUADULT,2007,29.777639
IRL-2008,IRL,EDUADULT,2008,30.996067
IRL-2009,IRL,EDUADULT,2009,32.987625
IRL-2010,IRL,EDUADULT,2010,34.375969
IRL-2011,IRL,EDUADULT,2011,34.86573
IRL-2012,IRL,EDUADULT,2012,36.214603
IRL-2013,IRL,EDUADULT,2013,37.618668
IRL-2014,IRL,EDUADULT,2014,37.234863
IRL-2015,IRL,EDUADULT,2015,38.907608
IRL-2016,IRL,EDUADULT,2016,40.381546
IRL-2017,IRL,EDUADULT,2017,42.223335
IRL-2018,IRL,EDUADULT,2018,43.093826
IRL-2019,IRL,EDUADULT,2019,43.519436
IRL-2020,IRL,EDUADULT,2020,46.339973
IRL-1991,IRL,EDUADULT,1991,14.699014
IRL-1992,IRL,EDUADULT,1992,16.195951
IRL-1994,IRL,EDUADULT,1994,17.637775
IRL-1995,IRL,EDUADULT,1995,19.298876
IRL-2000,IRL,EDUADULT,2000,21.831142
IRL-2001,IRL,EDUADULT,2001,24.108467
IRL-2002,IRL,EDUADULT,2002,25.679022
IRL-2003,IRL,EDUADULT,2003,26.85405
IRL-2004,IRL,EDUADULT,2004,28.722975
IRL-2005,IRL,EDUADULT,2005,30.596048
IRL-2006,IRL,EDUADULT,2006,33.539158
IRL-2007,IRL,EDUADULT,2007,35.029663
IRL-2008,IRL,EDUADULT,2008,36.824852
IRL-2009,IRL,EDUADULT,2009,38.652878
IRL-2010,IRL,EDUADULT,2010,40.753574
IRL-2011,IRL,EDUADULT,2011,41.405052
IRL-2012,IRL,EDUADULT,2012,43.099594
IRL-2013,IRL,EDUADULT,2013,45.214443
IRL-2014,IRL,EDUADULT,2014,44.563564
IRL-2015,IRL,EDUADULT,2015,46.547295
IRL-2016,IRL,EDUADULT,2016,49.641514
IRL-2017,IRL,EDUADULT,2017,48.972515
IRL-2018,IRL,EDUADULT,2018,50.639732
IRL-2019,IRL,EDUADULT,2019,50.969276
IRL-2020,IRL,EDUADULT,2020,53.423771
IRL-1991,IRL,EDUADULT,1991,20.324892
IRL-1992,IRL,EDUADULT,1992,21.184738
IRL-1994,IRL,EDUADULT,1994,22.216797
IRL-1995,IRL,EDUADULT,1995,23.092611
IRL-2000,IRL,EDUADULT,2000,33.547543
IRL-2001,IRL,EDUADULT,2001,30.251707
IRL-2002,IRL,EDUADULT,2002,33.622456
IRL-2003,IRL,EDUADULT,2003,33.172462
IRL-2004,IRL,EDUADULT,2004,32.86834
IRL-2005,IRL,EDUADULT,2005,34.010746
IRL-2006,IRL,EDUADULT,2006,34.486046
IRL-2007,IRL,EDUADULT,2007,34.726597
IRL-2008,IRL,EDUADULT,2008,35.072479
IRL-2009,IRL,EDUADULT,2009,35.043652
IRL-2010,IRL,EDUADULT,2010,35.446854
IRL-2011,IRL,EDUADULT,2011,35.78389
IRL-2012,IRL,EDUADULT,2012,35.581688
IRL-2013,IRL,EDUADULT,2013,36.249138
IRL-2014,IRL,EDUADULT,2014,38.475346
IRL-2015,IRL,EDUADULT,2015,38.068134
IRL-2016,IRL,EDUADULT,2016,38.30658
IRL-2017,IRL,EDUADULT,2017,36.631069
IRL-2018,IRL,EDUADULT,2018,37.074486
IRL-2019,IRL,EDUADULT,2019,37.466496
IRL-2020,IRL,EDUADULT,2020,36.538029
IRL-1991,IRL,EDUADULT,1991,28.321224
IRL-1992,IRL,EDUADULT,1992,29.342665
IRL-1994,IRL,EDUADULT,1994,31.099781
IRL-1995,IRL,EDUADULT,1995,31.430964
IRL-2000,IRL,EDUADULT,2000,37.810265
IRL-2001,IRL,EDUADULT,2001,33.1222
IRL-2002,IRL,EDUADULT,2002,36.734119
IRL-2003,IRL,EDUADULT,2003,37.610016
IRL-2004,IRL,EDUADULT,2004,37.169434
IRL-2005,IRL,EDUADULT,2005,36.912651
IRL-2006,IRL,EDUADULT,2006,36.017651
IRL-2007,IRL,EDUADULT,2007,35.95192
IRL-2008,IRL,EDUADULT,2008,36.031609
IRL-2009,IRL,EDUADULT,2009,35.64711
IRL-2010,IRL,EDUADULT,2010,34.937729
IRL-2011,IRL,EDUADULT,2011,35.165924
IRL-2012,IRL,EDUADULT,2012,34.303467
IRL-2013,IRL,EDUADULT,2013,34.289505
IRL-2014,IRL,EDUADULT,2014,37.238861
IRL-2015,IRL,EDUADULT,2015,35.997128
IRL-2016,IRL,EDUADULT,2016,34.922569
IRL-2017,IRL,EDUADULT,2017,36.072002
IRL-2018,IRL,EDUADULT,2018,35.434101
IRL-2019,IRL,EDUADULT,2019,35.270782
IRL-2020,IRL,EDUADULT,2020,34.593945
ITA-1991,ITA,EDUADULT,1991,6.9744005
ITA-1992,ITA,EDUADULT,1992,7.3388386
ITA-1994,ITA,EDUADULT,1994,8.4944382
ITA-1995,ITA,EDUADULT,1995,8.8138494
ITA-1998,ITA,EDUADULT,1998,9.1653938
ITA-1999,ITA,EDUADULT,1999,9.6621704
ITA-2000,ITA,EDUADULT,2000,9.6920595
ITA-2001,ITA,EDUADULT,2001,10.217789
ITA-2002,ITA,EDUADULT,2002,10.490117
ITA-2003,ITA,EDUADULT,2003,10.457656
ITA-2004,ITA,EDUADULT,2004,11.086323
ITA-2005,ITA,EDUADULT,2005,11.61266
ITA-2006,ITA,EDUADULT,2006,12.059491
ITA-2007,ITA,EDUADULT,2007,12.469914
ITA-2008,ITA,EDUADULT,2008,12.992508
ITA-2009,ITA,EDUADULT,2009,13.014586
ITA-2010,ITA,EDUADULT,2010,13.249471
ITA-2011,ITA,EDUADULT,2011,13.394026
ITA-2012,ITA,EDUADULT,2012,13.924894
ITA-2013,ITA,EDUADULT,2013,14.428825
ITA-2014,ITA,EDUADULT,2014,14.910445
ITA-2015,ITA,EDUADULT,2015,15.262836
ITA-2016,ITA,EDUADULT,2016,15.286468
ITA-2017,ITA,EDUADULT,2017,15.805677
ITA-2018,ITA,EDUADULT,2018,16.51803
ITA-2019,ITA,EDUADULT,2019,16.808052
ITA-2020,ITA,EDUADULT,2020,16.96575
ITA-1991,ITA,EDUADULT,1991,5.1844144
ITA-1992,ITA,EDUADULT,1992,5.445128
ITA-1994,ITA,EDUADULT,1994,6.5385609
ITA-1995,ITA,EDUADULT,1995,7.0455132
ITA-1998,ITA,EDUADULT,1998,8.0277414
ITA-1999,ITA,EDUADULT,1999,8.8876667
ITA-2000,ITA,EDUADULT,2000,9.0649252
ITA-2001,ITA,EDUADULT,2001,9.881321
ITA-2002,ITA,EDUADULT,2002,10.246637
ITA-2003,ITA,EDUADULT,2003,10.462543
ITA-2004,ITA,EDUADULT,2004,12.093648
ITA-2005,ITA,EDUADULT,2005,12.830312
ITA-2006,ITA,EDUADULT,2006,13.678071
ITA-2007,ITA,EDUADULT,2007,14.676938
ITA-2008,ITA,EDUADULT,2008,15.708399
ITA-2009,ITA,EDUADULT,2009,15.989163
ITA-2010,ITA,EDUADULT,2010,16.332973
ITA-2011,ITA,EDUADULT,2011,16.449827
ITA-2012,ITA,EDUADULT,2012,17.459343
ITA-2013,ITA,EDUADULT,2013,18.117186
ITA-2014,ITA,EDUADULT,2014,18.865322
ITA-2015,ITA,EDUADULT,2015,19.778906
ITA-2016,ITA,EDUADULT,2016,20.106771
ITA-2017,ITA,EDUADULT,2017,21.47291
ITA-2018,ITA,EDUADULT,2018,22.159235
ITA-2019,ITA,EDUADULT,2019,22.526642
ITA-2020,ITA,EDUADULT,2020,22.952181
ITA-1991,ITA,EDUADULT,1991,23.308474
ITA-1992,ITA,EDUADULT,1992,23.148642
ITA-1994,ITA,EDUADULT,1994,26.522776
ITA-1995,ITA,EDUADULT,1995,27.869932
ITA-1998,ITA,EDUADULT,1998,33.118729
ITA-1999,ITA,EDUADULT,1999,33.852905
ITA-2000,ITA,EDUADULT,2000,33.326
ITA-2001,ITA,EDUADULT,2001,33.776081
ITA-2002,ITA,EDUADULT,2002,34.578289
ITA-2003,ITA,EDUADULT,2003,38.484848
ITA-2004,ITA,EDUADULT,2004,37.548149
ITA-2005,ITA,EDUADULT,2005,38.333851
ITA-2006,ITA,EDUADULT,2006,38.853615
ITA-2007,ITA,EDUADULT,2007,39.150303
ITA-2008,ITA,EDUADULT,2008,39.36631
ITA-2009,ITA,EDUADULT,2009,40.527149
ITA-2010,ITA,EDUADULT,2010,41.078224
ITA-2011,ITA,EDUADULT,2011,41.410023
ITA-2012,ITA,EDUADULT,2012,41.747227
ITA-2013,ITA,EDUADULT,2013,42.187504
ITA-2014,ITA,EDUADULT,2014,42.68565
ITA-2015,ITA,EDUADULT,2015,42.707825
ITA-2016,ITA,EDUADULT,2016,42.792294
ITA-2017,ITA,EDUADULT,2017,42.959179
ITA-2018,ITA,EDUADULT,2018,43.207409
ITA-2019,ITA,EDUADULT,2019,43.091999
ITA-2020,ITA,EDUADULT,2020,43.162025
ITA-1991,ITA,EDUADULT,1991,21.023872
ITA-1992,ITA,EDUADULT,1992,20.990612
ITA-1994,ITA,EDUADULT,1994,24.871035
ITA-1995,ITA,EDUADULT,1995,26.189251
ITA-1998,ITA,EDUADULT,1998,31.137962
ITA-1999,ITA,EDUADULT,1999,32.094028
ITA-2000,ITA,EDUADULT,2000,32.152428
ITA-2001,ITA,EDUADULT,2001,32.679893
ITA-2002,ITA,EDUADULT,2002,33.414097
ITA-2003,ITA,EDUADULT,2003,37.425522
ITA-2004,ITA,EDUADULT,2004,36.471115
ITA-2005,ITA,EDUADULT,2005,37.39407
ITA-2006,ITA,EDUADULT,2006,37.983643
ITA-2007,ITA,EDUADULT,2007,38.296501
ITA-2008,ITA,EDUADULT,2008,38.548084
ITA-2009,ITA,EDUADULT,2009,39.062401
ITA-2010,ITA,EDUADULT,2010,39.675659
ITA-2011,ITA,EDUADULT,2011,40.781681
ITA-2012,ITA,EDUADULT,2012,41.314072
ITA-2013,ITA,EDUADULT,2013,41.552197
ITA-2014,ITA,EDUADULT,2014,42.113319
ITA-2015,ITA,EDUADULT,2015,41.989841
ITA-2016,ITA,EDUADULT,2016,42.055065
ITA-2017,ITA,EDUADULT,2017,41.547642
ITA-2018,ITA,EDUADULT,2018,41.730125
ITA-2019,ITA,EDUADULT,2019,42.039909
ITA-2020,ITA,EDUADULT,2020,42.013382
JPN-1997,JPN,EDUADULT,1997,34.132786
JPN-1998,JPN,EDUADULT,1998,33.546513
JPN-1999,JPN,EDUADULT,1999,34.904568
JPN-2000,JPN,EDUADULT,2000,36.614853
JPN-2001,JPN,EDUADULT,2001,36.536247
JPN-2002,JPN,EDUADULT,2002,38.774326
JPN-2003,JPN,EDUADULT,2003,39.377182
JPN-2004,JPN,EDUADULT,2004,40.590618
JPN-2005,JPN,EDUADULT,2005,41.445644
JPN-2006,JPN,EDUADULT,2006,41.926929
JPN-2007,JPN,EDUADULT,2007,42.311111
JPN-2008,JPN,EDUADULT,2008,43.895176
JPN-2009,JPN,EDUADULT,2009,44.717152
JPN-2010,JPN,EDUADULT,2010,45.498199
JPN-2011,JPN,EDUADULT,2011,46.807171
JPN-2012,JPN,EDUADULT,2012,46.759121
JPN-2013,JPN,EDUADULT,2013,47.522934
JPN-2014,JPN,EDUADULT,2014,48.136646
JPN-2015,JPN,EDUADULT,2015,49.558918
JPN-2016,JPN,EDUADULT,2016,50.335358
JPN-2017,JPN,EDUADULT,2017,50.736706
JPN-2018,JPN,EDUADULT,2018,51.028938
JPN-2019,JPN,EDUADULT,2019,51.473923
JPN-2020,JPN,EDUADULT,2020,52.908497
JPN-1997,JPN,EDUADULT,1997,26.944363
JPN-1998,JPN,EDUADULT,1998,27.724775
JPN-1999,JPN,EDUADULT,1999,28.801844
JPN-2000,JPN,EDUADULT,2000,30.635012
JPN-2001,JPN,EDUADULT,2001,31.749212
JPN-2002,JPN,EDUADULT,2002,34.391228
JPN-2003,JPN,EDUADULT,2003,35.481075
JPN-2004,JPN,EDUADULT,2004,36.810345
JPN-2005,JPN,EDUADULT,2005,38.443737
JPN-2006,JPN,EDUADULT,2006,39.00938
JPN-2007,JPN,EDUADULT,2007,39.739414
JPN-2008,JPN,EDUADULT,2008,41.7906
JPN-2009,JPN,EDUADULT,2009,42.810066
JPN-2010,JPN,EDUADULT,2010,44.1203
JPN-2011,JPN,EDUADULT,2011,45.922207
JPN-2012,JPN,EDUADULT,2012,46.479298
JPN-2013,JPN,EDUADULT,2013,47.100338
JPN-2014,JPN,EDUADULT,2014,48.233822
JPN-2015,JPN,EDUADULT,2015,49.524113
JPN-2016,JPN,EDUADULT,2016,50.659801
JPN-2017,JPN,EDUADULT,2017,52.151409
JPN-2018,JPN,EDUADULT,2018,52.841282
JPN-2019,JPN,EDUADULT,2019,53.901878
JPN-2020,JPN,EDUADULT,2020,55.164398
KOR-1995,KOR,EDUADULT,1995,23.913776
KOR-1997,KOR,EDUADULT,1997,25.464022
KOR-1998,KOR,EDUADULT,1998,28.778856
KOR-1999,KOR,EDUADULT,1999,29.162922
KOR-2000,KOR,EDUADULT,2000,29.790934
KOR-2001,KOR,EDUADULT,2001,30.529858
KOR-2002,KOR,EDUADULT,2002,31.470819
KOR-2003,KOR,EDUADULT,2003,35.194664
KOR-2004,KOR,EDUADULT,2004,36.074284
KOR-2005,KOR,EDUADULT,2005,36.917732
KOR-2006,KOR,EDUADULT,2006,38.023815
KOR-2007,KOR,EDUADULT,2007,39.614937
KOR-2008,KOR,EDUADULT,2008,41.292423
KOR-2009,KOR,EDUADULT,2009,43.049057
KOR-2010,KOR,EDUADULT,2010,43.178467
KOR-2011,KOR,EDUADULT,2011,44.78149
KOR-2012,KOR,EDUADULT,2012,45.902386
KOR-2013,KOR,EDUADULT,2013,47.098541
KOR-2014,KOR,EDUADULT,2014,48.338402
KOR-2015,KOR,EDUADULT,2015,49.042599
KOR-2016,KOR,EDUADULT,2016,50.185818
KOR-2017,KOR,EDUADULT,2017,50.974545
KOR-2018,KOR,EDUADULT,2018,51.760632
KOR-2019,KOR,EDUADULT,2019,52.340191
KOR-2020,KOR,EDUADULT,2020,52.80695
KOR-1995,KOR,EDUADULT,1995,12.187769
KOR-1997,KOR,EDUADULT,1997,13.965126
KOR-1998,KOR,EDUADULT,1998,16.099754
KOR-1999,KOR,EDUADULT,1999,17.043734
KOR-2000,KOR,EDUADULT,2000,17.841333
KOR-2001,KOR,EDUADULT,2001,19.03673
KOR-2002,KOR,EDUADULT,2002,20.223024
KOR-2003,KOR,EDUADULT,2003,23.50181
KOR-2004,KOR,EDUADULT,2004,24.640488
KOR-2005,KOR,EDUADULT,2005,26.232584
KOR-2006,KOR,EDUADULT,2006,28.025822
KOR-2007,KOR,EDUADULT,2007,29.911917
KOR-2008,KOR,EDUADULT,2008,31.941628
KOR-2009,KOR,EDUADULT,2009,33.775242
KOR-2010,KOR,EDUADULT,2010,34.814861
KOR-2011,KOR,EDUADULT,2011,35.885468
KOR-2012,KOR,EDUADULT,2012,37.499748
KOR-2013,KOR,EDUADULT,2013,38.961857
KOR-2014,KOR,EDUADULT,2014,40.563198
KOR-2015,KOR,EDUADULT,2015,41.568684
KOR-2016,KOR,EDUADULT,2016,43.001148
KOR-2017,KOR,EDUADULT,2017,44.414146
KOR-2018,KOR,EDUADULT,2018,46.163258
KOR-2019,KOR,EDUADULT,2019,47.635471
KOR-2020,KOR,EDUADULT,2020,48.524532
KOR-1995,KOR,EDUADULT,1995,45.562477
KOR-1997,KOR,EDUADULT,1997,45.418171
KOR-1998,KOR,EDUADULT,1998,46.162071
KOR-1999,KOR,EDUADULT,1999,46.392792
KOR-2000,KOR,EDUADULT,2000,46.343079
KOR-2001,KOR,EDUADULT,2001,46.481636
KOR-2002,KOR,EDUADULT,2002,46.347038
KOR-2003,KOR,EDUADULT,2003,44.364098
KOR-2004,KOR,EDUADULT,2004,44.385811
KOR-2005,KOR,EDUADULT,2005,44.414539
KOR-2006,KOR,EDUADULT,2006,44.053726
KOR-2007,KOR,EDUADULT,2007,43.383621
KOR-2008,KOR,EDUADULT,2008,42.726017
KOR-2009,KOR,EDUADULT,2009,42.05323
KOR-2010,KOR,EDUADULT,2010,42.066227
KOR-2011,KOR,EDUADULT,2011,40.885197
KOR-2012,KOR,EDUADULT,2012,40.774841
KOR-2013,KOR,EDUADULT,2013,40.590866
KOR-2014,KOR,EDUADULT,2014,40.287319
KOR-2015,KOR,EDUADULT,2015,40.007366
KOR-2016,KOR,EDUADULT,2016,39.495762
KOR-2017,KOR,EDUADULT,2017,39.374939
KOR-2018,KOR,EDUADULT,2018,38.98774
KOR-2019,KOR,EDUADULT,2019,38.703171
KOR-2020,KOR,EDUADULT,2020,38.750603
KOR-1995,KOR,EDUADULT,1995,37.639965
KOR-1997,KOR,EDUADULT,1997,39.173302
KOR-1998,KOR,EDUADULT,1998,41.662975
KOR-1999,KOR,EDUADULT,1999,42.166306
KOR-2000,KOR,EDUADULT,2000,42.427238
KOR-2001,KOR,EDUADULT,2001,42.8806
