LocationTime,LOCATION,INDICATOR,SUBJECT,TIME,Value
HRV-2009,HRV,SUICIDE,MEN,2009,30.6
HRV-2010,HRV,SUICIDE,MEN,2010,28.7
HRV-2011,HRV,SUICIDE,MEN,2011,25.4
HRV-2012,HRV,SUICIDE,MEN,2012,29.3
HRV-2013,HRV,SUICIDE,MEN,2013,26.5
HRV-2014,HRV,SUICIDE,MEN,2014,26.3
HRV-2015,HRV,SUICIDE,MEN,2015,26.8
HRV-2016,HRV,SUICIDE,MEN,2016,25.5
HRV-2017,HRV,SUICIDE,MEN,2017,23.4
HRV-2019,HRV,SUICIDE,MEN,2019,22.9
HRV-1990,HRV,SUICIDE,TOT,1990,27.0
HRV-1991,HRV,SUICIDE,TOT,1991,25.2
HRV-1992,HRV,SUICIDE,TOT,1992,26.1
HRV-1993,HRV,SUICIDE,TOT,1993,24.8
HRV-1994,HRV,SUICIDE,TOT,1994,25.1
HRV-1995,HRV,SUICIDE,TOT,1995,21.3
HRV-1996,HRV,SUICIDE,TOT,1996,24.9
HRV-1997,HRV,SUICIDE,TOT,1997,23.3
HRV-1998,HRV,SUICIDE,TOT,1998,25.7
HRV-1999,HRV,SUICIDE,TOT,1999,24.2
HRV-2000,HRV,SUICIDE,TOT,2000,24.0
HRV-2001,HRV,SUICIDE,TOT,2001,19.9
HRV-2002,HRV,SUICIDE,TOT,2002,20.2
HRV-2003,HRV,SUICIDE,TOT,2003,19.5
HRV-2004,HRV,SUICIDE,TOT,2004,19.7
HRV-2005,HRV,SUICIDE,TOT,2005,19.3
HRV-2006,HRV,SUICIDE,TOT,2006,17.6
HRV-2007,HRV,SUICIDE,TOT,2007,17.1
HRV-2008,HRV,SUICIDE,TOT,2008,17.6
HRV-2009,HRV,SUICIDE,TOT,2009,17.3
HRV-2010,HRV,SUICIDE,TOT,2010,16.9
HRV-2011,HRV,SUICIDE,TOT,2011,15.1
HRV-2012,HRV,SUICIDE,TOT,2012,17.0
HRV-2013,HRV,SUICIDE,TOT,2013,15.3
HRV-2014,HRV,SUICIDE,TOT,2014,15.9
HRV-2015,HRV,SUICIDE,TOT,2015,16.3
HRV-2016,HRV,SUICIDE,TOT,2016,15.1
HRV-2017,HRV,SUICIDE,TOT,2017,14.0
HRV-2019,HRV,SUICIDE,TOT,2019,13.0
HRV-1990,HRV,SUICIDE,WOMEN,1990,14.3
HRV-1991,HRV,SUICIDE,WOMEN,1991,13.7
HRV-1992,HRV,SUICIDE,WOMEN,1992,12.5
HRV-1993,HRV,SUICIDE,WOMEN,1993,13.0
HRV-1994,HRV,SUICIDE,WOMEN,1994,12.1
HRV-1995,HRV,SUICIDE,WOMEN,1995,10.3
HRV-1996,HRV,SUICIDE,WOMEN,1996,11.9
HRV-1997,HRV,SUICIDE,WOMEN,1997,11.4
HRV-1998,HRV,SUICIDE,WOMEN,1998,12.8
HRV-1999,HRV,SUICIDE,WOMEN,1999,11.9
HRV-2000,HRV,SUICIDE,WOMEN,2000,10.9
HRV-2001,HRV,SUICIDE,WOMEN,2001,9.1
HRV-2002,HRV,SUICIDE,WOMEN,2002,9.6
HRV-2003,HRV,SUICIDE,WOMEN,2003,7.8
HRV-2004,HRV,SUICIDE,WOMEN,2004,9.3
HRV-2005,HRV,SUICIDE,WOMEN,2005,9.0
HRV-2006,HRV,SUICIDE,WOMEN,2006,8.9
HRV-2007,HRV,SUICIDE,WOMEN,2007,7.9
HRV-2008,HRV,SUICIDE,WOMEN,2008,7.4
HRV-2009,HRV,SUICIDE,WOMEN,2009,6.7
HRV-2010,HRV,SUICIDE,WOMEN,2010,7.6
HRV-2011,HRV,SUICIDE,WOMEN,2011,7.2
HRV-2012,HRV,SUICIDE,WOMEN,2012,7.1
HRV-2013,HRV,SUICIDE,WOMEN,2013,5.9
HRV-2014,HRV,SUICIDE,WOMEN,2014,7.6
HRV-2015,HRV,SUICIDE,WOMEN,2015,7.8
HRV-2016,HRV,SUICIDE,WOMEN,2016,6.7
HRV-2017,HRV,SUICIDE,WOMEN,2017,6.4
HRV-2019,HRV,SUICIDE,WOMEN,2019,4.9
PER-1990,PER,SUICIDE,MEN,1990,1.2
PER-1991,PER,SUICIDE,MEN,1991,0.7
PER-1992,PER,SUICIDE,MEN,1992,2.2
PER-1994,PER,SUICIDE,MEN,1994,2.7
PER-1995,PER,SUICIDE,MEN,1995,3.1
PER-1996,PER,SUICIDE,MEN,1996,2.5
PER-1997,PER,SUICIDE,MEN,1997,2.2
PER-1998,PER,SUICIDE,MEN,1998,2.1
PER-1999,PER,SUICIDE,MEN,1999,1.5
PER-2000,PER,SUICIDE,MEN,2000,1.7
PER-2001,PER,SUICIDE,MEN,2001,1.5
PER-2002,PER,SUICIDE,MEN,2002,1.6
PER-2003,PER,SUICIDE,MEN,2003,1.6
PER-2004,PER,SUICIDE,MEN,2004,1.6
PER-2005,PER,SUICIDE,MEN,2005,1.1
PER-2006,PER,SUICIDE,MEN,2006,1.2
PER-2007,PER,SUICIDE,MEN,2007,2.4
PER-2008,PER,SUICIDE,MEN,2008,2.2
PER-2009,PER,SUICIDE,MEN,2009,0.9
PER-2010,PER,SUICIDE,MEN,2010,1.5
PER-2011,PER,SUICIDE,MEN,2011,2.7
PER-2012,PER,SUICIDE,MEN,2012,3.2
PER-2013,PER,SUICIDE,MEN,2013,1.9
PER-2014,PER,SUICIDE,MEN,2014,2.0
PER-2015,PER,SUICIDE,MEN,2015,1.3
PER-2016,PER,SUICIDE,MEN,2016,2.1
PER-2017,PER,SUICIDE,MEN,2017,2.0
PER-2018,PER,SUICIDE,MEN,2018,2.5
PER-1990,PER,SUICIDE,TOT,1990,0.7
PER-1991,PER,SUICIDE,TOT,1991,0.4
PER-1992,PER,SUICIDE,TOT,1992,1.3
PER-1994,PER,SUICIDE,TOT,1994,1.8
PER-1995,PER,SUICIDE,TOT,1995,2.0
PER-1996,PER,SUICIDE,TOT,1996,2.0
PER-1997,PER,SUICIDE,TOT,1997,1.4
PER-1998,PER,SUICIDE,TOT,1998,1.5
PER-1999,PER,SUICIDE,TOT,1999,1.0
PER-2000,PER,SUICIDE,TOT,2000,1.0
PER-2001,PER,SUICIDE,TOT,2001,1.0
PER-2002,PER,SUICIDE,TOT,2002,1.0
PER-2003,PER,SUICIDE,TOT,2003,1.0
PER-2004,PER,SUICIDE,TOT,2004,1.0
PER-2005,PER,SUICIDE,TOT,2005,0.8
PER-2006,PER,SUICIDE,TOT,2006,0.9
PER-2007,PER,SUICIDE,TOT,2007,1.6
PER-2008,PER,SUICIDE,TOT,2008,1.5
PER-2009,PER,SUICIDE,TOT,2009,0.5
PER-2010,PER,SUICIDE,TOT,2010,1.0
PER-2011,PER,SUICIDE,TOT,2011,1.8
PER-2012,PER,SUICIDE,TOT,2012,2.3
PER-2013,PER,SUICIDE,TOT,2013,1.2
PER-2014,PER,SUICIDE,TOT,2014,1.4
PER-2015,PER,SUICIDE,TOT,2015,0.9
PER-2016,PER,SUICIDE,TOT,2016,1.4
PER-2017,PER,SUICIDE,TOT,2017,1.3
PER-2018,PER,SUICIDE,TOT,2018,1.7
PER-1990,PER,SUICIDE,WOMEN,1990,0.4
PER-1991,PER,SUICIDE,WOMEN,1991,0.2
PER-1992,PER,SUICIDE,WOMEN,1992,0.7
PER-1994,PER,SUICIDE,WOMEN,1994,1.1
PER-1995,PER,SUICIDE,WOMEN,1995,1.2
PER-1996,PER,SUICIDE,WOMEN,1996,1.4
PER-1997,PER,SUICIDE,WOMEN,1997,0.9
PER-1998,PER,SUICIDE,WOMEN,1998,1.0
PER-1999,PER,SUICIDE,WOMEN,1999,0.6
PER-2000,PER,SUICIDE,WOMEN,2000,0.5
PER-2001,PER,SUICIDE,WOMEN,2001,0.6
PER-2002,PER,SUICIDE,WOMEN,2002,0.5
PER-2003,PER,SUICIDE,WOMEN,2003,0.4
PER-2004,PER,SUICIDE,WOMEN,2004,0.4
PER-2005,PER,SUICIDE,WOMEN,2005,0.5
PER-2006,PER,SUICIDE,WOMEN,2006,0.6
PER-2007,PER,SUICIDE,WOMEN,2007,0.9
PER-2008,PER,SUICIDE,WOMEN,2008,0.9
PER-2009,PER,SUICIDE,WOMEN,2009,0.2
PER-2010,PER,SUICIDE,WOMEN,2010,0.5
PER-2011,PER,SUICIDE,WOMEN,2011,1.0
PER-2012,PER,SUICIDE,WOMEN,2012,1.5
PER-2013,PER,SUICIDE,WOMEN,2013,0.6
PER-2014,PER,SUICIDE,WOMEN,2014,0.9
PER-2015,PER,SUICIDE,WOMEN,2015,0.6
PER-2016,PER,SUICIDE,WOMEN,2016,0.7
PER-2017,PER,SUICIDE,WOMEN,2017,0.6
PER-2018,PER,SUICIDE,WOMEN,2018,0.9
ROU-1990,ROU,SUICIDE,MEN,1990,15.7
ROU-1991,ROU,SUICIDE,MEN,1991,17.0
ROU-1992,ROU,SUICIDE,MEN,1992,21.8
ROU-1993,ROU,SUICIDE,MEN,1993,22.6
ROU-1994,ROU,SUICIDE,MEN,1994,23.7
ROU-1995,ROU,SUICIDE,MEN,1995,22.9
ROU-1996,ROU,SUICIDE,MEN,1996,23.8
ROU-1997,ROU,SUICIDE,MEN,1997,24.0
ROU-1998,ROU,SUICIDE,MEN,1998,23.6
ROU-1999,ROU,SUICIDE,MEN,1999,22.7
ROU-2000,ROU,SUICIDE,MEN,2000,23.2
ROU-2001,ROU,SUICIDE,MEN,2001,22.4
ROU-2002,ROU,SUICIDE,MEN,2002,25.5
ROU-2003,ROU,SUICIDE,MEN,2003,23.9
ROU-2004,ROU,SUICIDE,MEN,2004,22.7
ROU-2005,ROU,SUICIDE,MEN,2005,21.5
ROU-2006,ROU,SUICIDE,MEN,2006,22.3
ROU-2007,ROU,SUICIDE,MEN,2007,19.8
ROU-2008,ROU,SUICIDE,MEN,2008,20.1
ROU-2009,ROU,SUICIDE,MEN,2009,21.7
ROU-2010,ROU,SUICIDE,MEN,2010,22.6
ROU-2011,ROU,SUICIDE,MEN,2011,21.1
ROU-2012,ROU,SUICIDE,MEN,2012,21.9
ROU-2013,ROU,SUICIDE,MEN,2013,20.9
ROU-2014,ROU,SUICIDE,MEN,2014,19.4
ROU-2015,ROU,SUICIDE,MEN,2015,19.5
ROU-2016,ROU,SUICIDE,MEN,2016,17.1
ROU-2017,ROU,SUICIDE,MEN,2017,16.5
ROU-2018,ROU,SUICIDE,MEN,2018,16.7
ROU-2019,ROU,SUICIDE,MEN,2019,15.6
ROU-1990,ROU,SUICIDE,TOT,1990,10.3
ROU-1991,ROU,SUICIDE,TOT,1991,10.8
ROU-1992,ROU,SUICIDE,TOT,1992,13.2
ROU-1993,ROU,SUICIDE,TOT,1993,13.7
ROU-1994,ROU,SUICIDE,TOT,1994,14.1
ROU-1995,ROU,SUICIDE,TOT,1995,13.5
ROU-1996,ROU,SUICIDE,TOT,1996,13.7
ROU-1997,ROU,SUICIDE,TOT,1997,13.8
ROU-1998,ROU,SUICIDE,TOT,1998,13.5
ROU-1999,ROU,SUICIDE,TOT,1999,13.1
ROU-2000,ROU,SUICIDE,TOT,2000,13.5
ROU-2001,ROU,SUICIDE,TOT,2001,12.8
ROU-2002,ROU,SUICIDE,TOT,2002,14.6
ROU-2003,ROU,SUICIDE,TOT,2003,13.7
ROU-2004,ROU,SUICIDE,TOT,2004,12.9
ROU-2005,ROU,SUICIDE,TOT,2005,12.4
ROU-2006,ROU,SUICIDE,TOT,2006,12.8
ROU-2007,ROU,SUICIDE,TOT,2007,11.5
ROU-2008,ROU,SUICIDE,TOT,2008,11.6
ROU-2009,ROU,SUICIDE,TOT,2009,12.1
ROU-2010,ROU,SUICIDE,TOT,2010,12.8
ROU-2011,ROU,SUICIDE,TOT,2011,11.8
ROU-2012,ROU,SUICIDE,TOT,2012,12.2
ROU-2013,ROU,SUICIDE,TOT,2013,11.7
ROU-2014,ROU,SUICIDE,TOT,2014,10.8
ROU-2015,ROU,SUICIDE,TOT,2015,10.9
ROU-2016,ROU,SUICIDE,TOT,2016,9.6
ROU-2017,ROU,SUICIDE,TOT,2017,9.4
ROU-2018,ROU,SUICIDE,TOT,2018,9.5
ROU-2019,ROU,SUICIDE,TOT,2019,8.6
ROU-1990,ROU,SUICIDE,WOMEN,1990,5.3
ROU-1991,ROU,SUICIDE,WOMEN,1991,5.1
ROU-1992,ROU,SUICIDE,WOMEN,1992,5.5
ROU-1993,ROU,SUICIDE,WOMEN,1993,5.6
ROU-1994,ROU,SUICIDE,WOMEN,1994,5.5
ROU-1995,ROU,SUICIDE,WOMEN,1995,4.9
ROU-1996,ROU,SUICIDE,WOMEN,1996,4.6
ROU-1997,ROU,SUICIDE,WOMEN,1997,4.5
ROU-1998,ROU,SUICIDE,WOMEN,1998,4.5
ROU-1999,ROU,SUICIDE,WOMEN,1999,4.5
ROU-2000,ROU,SUICIDE,WOMEN,2000,4.7
ROU-2001,ROU,SUICIDE,WOMEN,2001,4.0
ROU-2002,ROU,SUICIDE,WOMEN,2002,4.8
ROU-2003,ROU,SUICIDE,WOMEN,2003,4.6
ROU-2004,ROU,SUICIDE,WOMEN,2004,4.0
ROU-2005,ROU,SUICIDE,WOMEN,2005,4.2
ROU-2006,ROU,SUICIDE,WOMEN,2006,4.3
ROU-2007,ROU,SUICIDE,WOMEN,2007,4.1
ROU-2008,ROU,SUICIDE,WOMEN,2008,4.0
ROU-2009,ROU,SUICIDE,WOMEN,2009,3.5
ROU-2010,ROU,SUICIDE,WOMEN,2010,4.1
ROU-2011,ROU,SUICIDE,WOMEN,2011,3.5
ROU-2012,ROU,SUICIDE,WOMEN,2012,3.3
ROU-2013,ROU,SUICIDE,WOMEN,2013,3.4
ROU-2014,ROU,SUICIDE,WOMEN,2014,2.9
ROU-2015,ROU,SUICIDE,WOMEN,2015,3.1
ROU-2016,ROU,SUICIDE,WOMEN,2016,2.9
ROU-2017,ROU,SUICIDE,WOMEN,2017,3.0
ROU-2018,ROU,SUICIDE,WOMEN,2018,3.0
ROU-2019,ROU,SUICIDE,WOMEN,2019,2.2
