LocationTime,LOCATION,TIME,employment_val_MEN_PC_WKGPOP,employment_val_MEN_THND_PER,employment_val_TOT_PC_WKGPOP,employment_val_TOT_THND_PER,employment_val_WOMEN_PC_WKGPOP,employment_val_WOMEN_THND_PER
PRT-2001-Q4,PRT,2001,77.03136,2825.989,69.19976,5157.258,61.65709,2331.269
PRT-2002,PRT,2002,76.55,2813.65,68.775,5143.0,61.375,2329.35
PRT-2002-Q1,PRT,2002,77.09425,2829.677,69.18144,5152.841,61.54849,2323.164
PRT-2002-Q2,PRT,2002,76.77466,2825.164,68.98397,5159.766,61.47825,2334.601
PRT-2002-Q3,PRT,2002,76.53597,2817.56,68.88342,5156.037,61.51072,2338.477
PRT-2002-Q4,PRT,2002,75.72629,2783.898,68.18814,5106.656,60.93364,2322.758
PRT-2003,PRT,2003,74.925,2762.5,68.0,5092.5,61.35,2330.0
PRT-2003-Q1,PRT,2003,75.19506,2764.747,68.29013,5104.088,61.63755,2339.34
PRT-2003-Q2,PRT,2003,74.9724,2761.789,67.95918,5091.75,61.21611,2329.961
PRT-2003-Q3,PRT,2003,74.79185,2763.128,67.91685,5089.938,61.30964,2326.81
PRT-2003-Q4,PRT,2003,74.69329,2762.736,67.81767,5087.924,61.21242,2325.188
PRT-2004,PRT,2004,74.025,2735.95,67.65,5061.05,61.475,2325.125
PRT-2004-Q1,PRT,2004,74.56276,2755.569,67.76858,5075.122,61.24169,2319.553
PRT-2004-Q2,PRT,2004,74.1857,2741.63,67.60622,5064.173,61.27449,2322.543
PRT-2004-Q3,PRT,2004,73.80837,2725.617,67.5101,5051.42,61.44322,2325.803
PRT-2004-Q4,PRT,2004,73.57249,2723.184,67.62835,5058.685,61.90387,2335.501
PRT-2005,PRT,2005,73.275,2706.575,67.3,5047.05,61.55,2340.475
PRT-2005-Q1,PRT,2005,73.41418,2710.783,67.32996,5045.008,61.47713,2334.225
PRT-2005-Q2,PRT,2005,73.19483,2707.788,67.28195,5048.149,61.58768,2340.36
PRT-2005-Q3,PRT,2005,73.19009,2700.844,67.28088,5041.918,61.58824,2341.074
PRT-2005-Q4,PRT,2005,73.25114,2707.684,67.34006,5054.225,61.64702,2346.541
PRT-2006,PRT,2006,73.7,2724.275,67.625,5078.1,61.825,2353.8
PRT-2006-Q1,PRT,2006,73.67371,2726.143,67.55726,5073.537,61.67117,2347.394
PRT-2006-Q2,PRT,2006,73.72503,2730.993,67.759,5090.227,62.02049,2359.234
PRT-2006-Q3,PRT,2006,73.81781,2730.212,67.78779,5086.566,61.9838,2356.354
PRT-2006-Q4,PRT,2006,73.45619,2712.953,67.4277,5065.97,61.62227,2353.018
PRT-2007,PRT,2007,73.65,2724.475,67.6,5091.25,61.825,2366.775
PRT-2007-Q1,PRT,2007,73.43624,2719.715,67.39532,5079.104,61.57781,2359.39
PRT-2007-Q2,PRT,2007,73.45097,2717.92,67.32216,5071.949,61.42728,2354.029
PRT-2007-Q3,PRT,2007,73.715,2728.649,67.82754,5104.582,62.16635,2375.933
PRT-2007-Q4,PRT,2007,73.9435,2734.417,67.89227,5114.464,62.0834,2380.048
PRT-2008,PRT,2008,73.8,2724.975,68.025,5115.95,62.475,2390.975
PRT-2008-Q1,PRT,2008,74.07226,2743.581,68.08667,5130.111,62.3484,2386.53
PRT-2008-Q2,PRT,2008,74.0101,2735.118,68.2988,5138.326,62.81819,2403.207
PRT-2008-Q3,PRT,2008,73.68436,2714.162,67.96066,5106.223,62.46237,2392.062
PRT-2008-Q4,PRT,2008,73.38155,2708.439,67.71345,5091.84,62.27472,2383.401
PRT-2009,PRT,2009,68.025,2611.6,62.975,4968.425,58.175,2356.825
PRT-2009-Q1,PRT,2009,69.08223,2637.756,63.7222,5003.647,58.56514,2365.891
PRT-2009-Q2,PRT,2009,68.40347,2619.696,63.21239,4979.054,58.2327,2359.358
PRT-2009-Q3,PRT,2009,67.28805,2600.456,62.46402,4952.54,57.85708,2352.083
PRT-2009-Q4,PRT,2009,67.27528,2588.492,62.49716,4938.46,57.94065,2349.968
PRT-2010,PRT,2010,66.85,2568.875,62.25,4897.875,57.875,2329.0
PRT-2010-Q1,PRT,2010,67.2304,2582.173,62.57456,4931.567,58.11169,2349.394
PRT-2010-Q2,PRT,2010,66.65569,2573.65,62.21712,4908.226,57.97564,2334.576
PRT-2010-Q3,PRT,2010,66.71741,2566.055,62.10094,4887.39,57.69857,2321.334
PRT-2010-Q4,PRT,2010,66.7858,2553.622,62.10465,4864.318,57.63774,2310.696
PRT-2011,PRT,2011,65.825,2486.375,61.85,4738.175,58.025,2251.85
PRT-2011-Q1,PRT,2011,66.73853,2529.134,62.49559,4804.185,58.43956,2275.051
PRT-2011-Q2,PRT,2011,66.22079,2503.317,62.28684,4773.012,58.54059,2269.695
PRT-2011-Q3,PRT,2011,65.86602,2474.192,61.65826,4714.525,57.65634,2240.334
PRT-2011-Q4,PRT,2011,64.52118,2438.857,60.89061,4661.178,57.43582,2222.321
PRT-2012,PRT,2012,62.4,2356.6,59.325,4545.5,56.45,2188.925
PRT-2012-Q1,PRT,2012,63.53347,2406.839,60.22192,4626.394,57.06986,2219.554
PRT-2012-Q2,PRT,2012,62.88825,2372.993,59.78608,4571.235,56.83738,2198.242
PRT-2012-Q3,PRT,2012,61.86363,2337.659,59.07129,4523.874,56.42506,2186.215
PRT-2012-Q4,PRT,2012,61.17252,2308.908,58.25999,4460.598,55.49673,2151.689
PRT-2013,PRT,2013,61.55,2287.225,58.825,4427.85,56.225,2140.625
PRT-2013-Q1,PRT,2013,60.93463,2286.745,58.0916,4417.888,55.39977,2131.143
PRT-2013-Q2,PRT,2013,60.68795,2274.248,58.06331,4409.928,55.57273,2135.679
PRT-2013-Q3,PRT,2013,61.78428,2266.63,59.0811,4403.663,56.5341,2137.032
PRT-2013-Q4,PRT,2013,62.85341,2321.277,60.03252,4479.922,57.36761,2158.645
PRT-2014,PRT,2014,64.15,2318.5,61.2,4498.3,58.45,2179.8
PRT-2014-Q1,PRT,2014,62.88102,2314.144,60.20393,4483.401,57.68554,2169.258
PRT-2014-Q2,PRT,2014,63.98507,2316.505,60.83845,4485.675,57.88584,2169.17
PRT-2014-Q3,PRT,2014,65.03108,2320.418,61.87161,4510.808,58.91023,2190.389
PRT-2014-Q4,PRT,2014,64.71857,2322.933,61.91681,4513.316,59.29153,2190.383
PRT-2015,PRT,2015,65.6,2333.275,62.8,4547.4,60.1,2214.15
PRT-2015-Q1,PRT,2015,64.96606,2328.81,61.91417,4525.156,59.04682,2196.346
PRT-2015-Q2,PRT,2015,65.49184,2330.662,62.85125,4557.093,60.38268,2226.431
PRT-2015-Q3,PRT,2015,65.73712,2333.553,63.00048,4548.143,60.43949,2214.59
PRT-2015-Q4,PRT,2015,66.15804,2340.075,63.30143,4559.308,60.62076,2219.233
PRT-2016,PRT,2016,67.075,2360.825,64.225,4604.425,61.575,2243.625
PRT-2016-Q1,PRT,2016,66.1153,2341.514,63.41866,4569.985,60.8863,2228.471
PRT-2016-Q2,PRT,2016,66.82307,2351.535,63.85934,4578.937,61.08782,2227.401
PRT-2016-Q3,PRT,2016,67.55151,2366.658,64.66962,4617.446,61.97684,2250.789
PRT-2016-Q4,PRT,2016,67.71291,2383.593,64.96956,4651.432,62.41026,2267.84
PRT-2017,PRT,2017,70.125,2441.325,66.95,4755.425,64.0,2314.075
PRT-2017-Q1,PRT,2017,68.74371,2409.261,65.73814,4691.009,62.9263,2281.748
PRT-2017-Q2,PRT,2017,69.88885,2434.417,66.5428,4741.702,63.42097,2307.284
PRT-2017-Q3,PRT,2017,70.6908,2454.052,67.48991,4775.723,64.50291,2321.672
PRT-2017-Q4,PRT,2017,71.16336,2467.57,68.09356,4813.166,65.22314,2345.597
PRT-2018,PRT,2018,71.925,2485.55,69.025,4866.05,66.3,2380.5
PRT-2018-Q1,PRT,2018,71.41436,2476.229,68.45817,4838.256,65.68372,2362.027
PRT-2018-Q2,PRT,2018,71.7322,2482.718,68.92728,4857.818,66.31012,2375.1
PRT-2018-Q3,PRT,2018,72.05337,2487.41,69.31705,4882.267,66.76537,2394.857
PRT-2018-Q4,PRT,2018,72.46169,2495.843,69.38305,4885.859,66.50127,2390.016
PRT-2019,PRT,2019,72.875,2503.425,69.85,4912.1,67.05,2408.7
PRT-2019-Q1,PRT,2019,72.87491,2503.18,69.5931,4902.782,66.5348,2399.602
PRT-2019-Q2,PRT,2019,72.75629,2508.966,69.7821,4937.462,67.03263,2428.496
PRT-2019-Q3,PRT,2019,73.45234,2508.221,70.17152,4913.877,67.12012,2405.656
PRT-2019-Q4,PRT,2019,72.41265,2493.333,69.83945,4894.379,67.42545,2401.046
PRT-2020,PRT,2020,71.0,2439.35,68.525,4813.05,66.225,2373.675
PRT-2020-Q1,PRT,2020,72.36293,2474.073,69.54884,4881.608,66.93346,2407.535
PRT-2020-Q2,PRT,2020,70.60768,2443.599,67.45422,4788.194,64.56779,2344.595
PRT-2020-Q3,PRT,2020,69.92932,2423.705,68.13781,4789.478,66.47031,2365.772
PRT-2020-Q4,PRT,2020,71.08812,2416.022,68.92995,4792.82,66.91265,2376.798
RUS-1999,RUS,1999,,,,62944.75,,
RUS-1999-Q1,RUS,1999,,32196.43,,62226.65,,30030.22
RUS-1999-Q2,RUS,1999,,32333.06,,62564.01,,30230.95
RUS-1999-Q3,RUS,1999,,32658.09,,63234.42,,30576.34
RUS-1999-Q4,RUS,1999,,33093.43,,63753.92,,30660.5
RUS-2000,RUS,2000,,,,65070.25,,
RUS-2000-Q1,RUS,2000,,33309.05,,64408.89,,31099.83
RUS-2000-Q2,RUS,2000,,33822.81,,65492.73,,31669.92
RUS-2000-Q3,RUS,2000,,33421.28,,64991.93,,31570.64
RUS-2000-Q4,RUS,2000,,33742.85,,65387.45,,31644.6
RUS-2001,RUS,2001,,,,65123.0,,
RUS-2001-Q1,RUS,2001,,33528.75,,65175.12,,31646.37
RUS-2001-Q2,RUS,2001,,33498.28,,65121.21,,31622.94
RUS-2001-Q3,RUS,2001,,33456.35,,64970.3,,31513.96
RUS-2001-Q4,RUS,2001,,33533.63,,65225.36,,31691.74
RUS-2002,RUS,2002,,,,66658.75,,
RUS-2002-Q1,RUS,2002,,34141.01,,66885.0,,32743.99
RUS-2002-Q2,RUS,2002,,33958.68,,66343.17,,32384.49
RUS-2002-Q3,RUS,2002,,34232.52,,67056.29,,32823.77
RUS-2002-Q4,RUS,2002,,33723.79,,66350.53,,32626.75
RUS-2003,RUS,2003,,,,66432.25,,
RUS-2003-Q1,RUS,2003,,33528.97,,66039.83,,32510.86
RUS-2003-Q2,RUS,2003,,33604.69,,66069.87,,32465.18
RUS-2003-Q3,RUS,2003,,33968.49,,66401.77,,32433.29
RUS-2003-Q4,RUS,2003,,34206.85,,67217.53,,33010.68
RUS-2004,RUS,2004,,,,67274.75,,
RUS-2004-Q1,RUS,2004,,33933.78,,66707.34,,32773.57
RUS-2004-Q2,RUS,2004,,34356.95,,67627.2,,33270.25
RUS-2004-Q3,RUS,2004,,34242.58,,67548.45,,33305.88
RUS-2004-Q4,RUS,2004,,34189.69,,67216.0,,33026.31
RUS-2005,RUS,2005,,,,68168.91,,
RUS-2005-Q1,RUS,2005,,34408.5,,67919.46,,33510.96
RUS-2005-Q2,RUS,2005,,34431.88,,67935.91,,33504.02
RUS-2005-Q3,RUS,2005,,34628.19,,68138.98,,33510.79
RUS-2005-Q4,RUS,2005,,34725.56,,68681.29,,33955.73
RUS-2006,RUS,2006,,,,68854.95,,
RUS-2006-Q1,RUS,2006,,34649.62,,68811.59,,34161.97
RUS-2006-Q2,RUS,2006,,34304.33,,68347.3,,34042.97
RUS-2006-Q3,RUS,2006,,34800.07,,69016.66,,34216.58
RUS-2006-Q4,RUS,2006,,35024.42,,69244.25,,34219.83
RUS-2007,RUS,2007,,,,70570.49,,
RUS-2007-Q1,RUS,2007,,35440.31,,70361.3,,34921.0
RUS-2007-Q2,RUS,2007,,35696.09,,70423.42,,34727.33
RUS-2007-Q3,RUS,2007,,35712.93,,70597.62,,34884.68
RUS-2007-Q4,RUS,2007,,35751.66,,70899.62,,35147.95
RUS-2008,RUS,2008,,,,70965.09,,
RUS-2008-Q1,RUS,2008,,36066.92,,70711.37,,34644.45
RUS-2008-Q2,RUS,2008,,36316.8,,71389.13,,35072.32
RUS-2008-Q3,RUS,2008,,36258.2,,71091.12,,34832.92
RUS-2008-Q4,RUS,2008,,35913.08,,70668.72,,34755.64
RUS-2009,RUS,2009,,,,69302.7,,
RUS-2009-08,RUS,2009,70.66194,35044.92,66.76595,69310.38,63.22374,34256.55
RUS-2009-09,RUS,2009,70.81126,35089.6,66.85474,69372.12,63.37663,34280.08
RUS-2009-10,RUS,2009,71.01376,35229.17,66.9828,69567.59,63.52573,34385.81
RUS-2009-11,RUS,2009,70.79233,35128.02,66.81457,69350.48,63.21639,34209.52
RUS-2009-12,RUS,2009,71.09383,35242.54,67.13481,69595.48,63.65733,34376.64
RUS-2009-Q1,RUS,2009,,34775.53,,68953.91,,34178.38
RUS-2009-Q2,RUS,2009,,34963.91,,69176.52,,34212.61
RUS-2009-Q3,RUS,2009,,35179.66,,69539.94,,34360.28
RUS-2009-Q4,RUS,2009,70.96664,35199.91,66.97739,69504.52,63.46648,34323.99
RUS-2010,RUS,2010,71.58286,35566.29,67.28529,69933.71,63.34378,34367.42
RUS-2010-01,RUS,2010,70.70871,35160.76,66.73348,69286.84,62.84015,34103.73
RUS-2010-02,RUS,2010,70.93385,35228.52,66.88886,69401.8,62.97668,34154.19
RUS-2010-03,RUS,2010,71.16894,35357.95,66.97318,69539.25,63.0166,34200.4
RUS-2010-04,RUS,2010,71.34711,35441.79,67.10715,69699.34,63.12663,34299.7
RUS-2010-05,RUS,2010,71.34782,35485.68,67.14645,69802.34,63.24,34219.03
RUS-2010-06,RUS,2010,71.95754,35748.42,67.5071,70240.05,63.44277,34498.82
RUS-2010-07,RUS,2010,71.79056,35651.77,67.45988,70102.32,63.52287,34461.64
RUS-2010-08,RUS,2010,71.605,35579.68,67.39169,70093.47,63.53376,34498.39
RUS-2010-09,RUS,2010,72.22278,35869.67,67.61149,70285.12,63.49352,34406.02
RUS-2010-10,RUS,2010,72.10722,35792.6,67.69588,70354.59,63.78449,34580.71
RUS-2010-11,RUS,2010,72.21009,35865.12,67.75577,70435.7,63.7207,34555.95
RUS-2010-12,RUS,2010,71.73107,35661.61,67.38218,70083.13,63.4482,34430.95
RUS-2010-Q1,RUS,2010,70.93716,35249.08,66.86517,69409.3,62.94447,34152.77
RUS-2010-Q2,RUS,2010,71.55082,35558.63,67.25357,69913.91,63.2698,34339.18
RUS-2010-Q3,RUS,2010,71.87278,35700.37,67.48769,70160.3,63.51672,34455.35
RUS-2010-Q4,RUS,2010,72.01613,35773.11,67.61127,70291.14,63.65113,34522.54
RUS-2011,RUS,2011,72.4151,36032.4,68.01862,70856.61,63.9917,34824.21
RUS-2011-01,RUS,2011,71.98585,35817.53,67.74868,70533.14,63.78722,34734.77
RUS-2011-02,RUS,2011,72.3068,35996.88,67.82345,70668.95,63.67523,34704.44
RUS-2011-03,RUS,2011,72.33974,35982.19,68.00895,70800.62,64.04838,34876.32
RUS-2011-04,RUS,2011,71.88846,35765.37,67.73232,70509.83,63.93466,34810.81
RUS-2011-05,RUS,2011,72.63674,36080.96,67.96685,70712.55,63.70937,34540.13
RUS-2011-06,RUS,2011,72.30303,35996.44,67.88795,70746.63,63.7534,34712.86
RUS-2011-07,RUS,2011,72.41824,36054.59,68.05397,70924.99,63.98755,34844.82
RUS-2011-08,RUS,2011,72.61416,36101.3,68.19801,70988.15,64.09122,34834.79
RUS-2011-09,RUS,2011,72.45797,36076.05,68.23623,71176.99,64.35678,35085.48
RUS-2011-10,RUS,2011,72.52367,36059.57,68.08437,70873.15,63.96283,34784.41
RUS-2011-11,RUS,2011,72.6924,36163.38,68.29269,71135.99,64.26608,34965.39
RUS-2011-12,RUS,2011,73.05781,36364.89,68.4912,71335.57,64.35452,34996.71
RUS-2011-Q1,RUS,2011,72.21079,35932.2,67.86036,70667.57,63.83694,34771.84
RUS-2011-Q2,RUS,2011,72.27608,35947.59,67.86237,70656.34,63.79914,34687.93
RUS-2011-Q3,RUS,2011,72.49679,36077.31,68.16273,71030.05,64.14519,34921.7
RUS-2011-Q4,RUS,2011,72.75796,36195.94,68.28942,71114.91,64.19447,34915.5
RUS-2012,RUS,2012,73.57104,36470.49,68.96736,71545.41,64.74722,35074.93
RUS-2012-01,RUS,2012,73.48566,36409.86,68.71185,71304.38,64.42309,34952.43
RUS-2012-02,RUS,2012,72.94606,36176.29,68.57664,71134.53,64.6473,35030.21
RUS-2012-03,RUS,2012,72.93044,36160.61,68.46115,71047.7,64.43577,34963.57
RUS-2012-04,RUS,2012,73.84921,36635.32,68.98707,71596.45,64.68961,35049.66
RUS-2012-05,RUS,2012,73.48207,36459.08,69.20368,71852.41,65.36944,35350.48
RUS-2012-06,RUS,2012,73.72384,36557.31,69.23065,71794.7,64.92207,35159.96
RUS-2012-07,RUS,2012,73.76125,36562.35,69.12468,71713.74,64.69604,35080.33
RUS-2012-08,RUS,2012,74.00462,36663.28,69.06741,71644.76,64.42161,34885.49
RUS-2012-09,RUS,2012,73.83451,36577.98,69.10302,71622.68,64.62955,34976.04
RUS-2012-10,RUS,2012,73.33118,36364.68,69.03013,71561.12,64.96116,35134.77
RUS-2012-11,RUS,2012,73.76513,36537.54,69.08337,71655.99,64.82883,35108.37
RUS-2012-12,RUS,2012,73.83965,36592.69,69.12783,71739.94,64.95012,35208.09
RUS-2012-Q1,RUS,2012,73.12071,36248.92,68.58321,71162.2,64.50205,34982.07
RUS-2012-Q2,RUS,2012,73.68504,36550.57,69.14046,71747.85,64.99371,35186.7
RUS-2012-Q3,RUS,2012,73.86679,36601.2,69.09837,71660.39,64.58241,34980.62
RUS-2012-Q4,RUS,2012,73.64532,36498.3,69.08044,71652.34,64.91337,35150.41
RUS-2013,RUS,2013,73.57317,36478.23,68.7785,71391.46,64.38351,34913.23
RUS-2013-01,RUS,2013,73.78717,36601.79,69.11158,71802.98,65.06037,35324.88
RUS-2013-02,RUS,2013,74.02225,36711.43,69.18256,71891.86,65.02882,35330.39
RUS-2013-03,RUS,2013,74.008,36730.54,69.19044,71875.95,65.04449,35282.36
RUS-2013-04,RUS,2013,73.59704,36501.95,68.96573,71620.86,65.01153,35265.91
RUS-2013-05,RUS,2013,73.44644,36426.82,68.63017,71218.68,64.10647,34707.01
RUS-2013-06,RUS,2013,73.1565,36253.46,68.47263,70960.68,63.72808,34548.43
RUS-2013-07,RUS,2013,73.39526,36384.99,68.60733,71153.66,63.85704,34636.71
RUS-2013-08,RUS,2013,73.39854,36385.83,68.74403,71317.73,64.3015,34831.1
RUS-2013-09,RUS,2013,73.25018,36307.93,68.55405,71099.93,63.98685,34687.98
RUS-2013-10,RUS,2013,73.88993,36615.24,68.7551,71399.29,63.88063,34679.17
RUS-2013-11,RUS,2013,73.69139,36501.05,68.78699,71373.05,64.35434,34854.93
RUS-2013-12,RUS,2013,73.78688,36514.54,68.92801,71387.8,64.51185,34922.39
RUS-2013-Q1,RUS,2013,73.93914,36681.25,69.16153,71856.93,65.04456,35312.54
RUS-2013-Q2,RUS,2013,73.39999,36394.08,68.68951,71266.74,64.28203,34840.45
RUS-2013-Q3,RUS,2013,73.34799,36359.58,68.63514,71190.44,64.04846,34718.6
RUS-2013-Q4,RUS,2013,73.7894,36543.61,68.82336,71386.71,64.24894,34818.83
RUS-2014,RUS,2014,74.25266,36605.41,69.33393,71539.05,64.8216,34933.63
RUS-2014-01,RUS,2014,73.88081,36538.63,69.0729,71527.75,64.78942,34973.52
RUS-2014-02,RUS,2014,73.96136,36562.49,69.2099,71701.77,65.05535,35020.51
RUS-2014-03,RUS,2014,74.09709,36571.47,69.39017,71838.71,65.33362,35454.02
RUS-2014-04,RUS,2014,74.09492,36534.32,69.20197,71482.61,64.9332,35105.49
RUS-2014-05,RUS,2014,74.13313,36521.89,69.12259,71301.46,64.64225,34855.38
RUS-2014-06,RUS,2014,74.11342,36515.05,69.33216,71502.42,64.96285,35018.41
RUS-2014-07,RUS,2014,74.32675,36613.41,69.38483,71543.07,64.87567,34945.93
RUS-2014-08,RUS,2014,74.09998,36499.55,69.20523,71349.31,64.73609,34878.28
RUS-2014-09,RUS,2014,74.33978,36637.32,69.23896,71364.48,64.51467,34743.47
RUS-2014-10,RUS,2014,74.3156,36605.97,69.61832,71763.55,65.28314,35124.28
RUS-2014-11,RUS,2014,74.67155,36758.48,69.50588,71589.63,64.75562,34848.2
RUS-2014-12,RUS,2014,74.59118,36745.69,69.6367,71729.56,64.92442,34966.56
RUS-2014-Q1,RUS,2014,73.97975,36557.53,69.22432,71689.41,65.05946,35149.35
RUS-2014-Q2,RUS,2014,74.11382,36523.75,69.2189,71428.84,64.8461,34993.09
RUS-2014-Q3,RUS,2014,74.2555,36583.43,69.27634,71418.95,64.70882,34855.89
RUS-2014-Q4,RUS,2014,74.52611,36703.38,69.58697,71694.25,64.98773,34979.68
RUS-2015,RUS,2015,74.44843,37136.5,69.29679,72323.63,64.56699,35187.12
RUS-2015-01,RUS,2015,74.70494,37127.74,69.57787,72503.48,64.71584,35229.52
RUS-2015-02,RUS,2015,74.46953,37058.25,69.13797,71749.13,64.38265,34844.12
RUS-2015-03,RUS,2015,74.33461,36817.68,69.16305,71922.3,64.49973,34983.19
RUS-2015-04,RUS,2015,74.30804,36865.2,69.13078,71983.74,64.424,34960.43
RUS-2015-05,RUS,2015,74.59759,37089.8,69.35669,72407.9,64.5864,35080.05
RUS-2015-06,RUS,2015,74.13879,36936.88,69.08883,72110.95,64.48492,35026.58
RUS-2015-07,RUS,2015,74.4836,37165.86,69.40703,72519.78,64.71847,35268.3
RUS-2015-08,RUS,2015,74.5896,37238.15,69.36519,72632.59,64.63714,35193.01
RUS-2015-09,RUS,2015,74.51467,37238.51,69.47026,72644.1,64.48981,35226.46
RUS-2015-10,RUS,2015,74.74662,37334.94,69.28281,72466.13,64.33031,35063.49
RUS-2015-11,RUS,2015,74.14034,37041.38,69.25329,72471.17,64.83009,35316.32
RUS-2015-12,RUS,2015,74.67017,37302.59,69.36617,72665.45,64.76684,35330.15
RUS-2015-Q1,RUS,2015,74.50303,37001.23,69.29296,72058.3,64.53274,35018.94
RUS-2015-Q2,RUS,2015,74.34814,36963.96,69.1921,72167.53,64.49844,35022.36
RUS-2015-Q3,RUS,2015,74.52929,37214.17,69.41416,72598.82,64.61514,35229.25
RUS-2015-Q4,RUS,2015,74.51904,37226.3,69.30076,72534.25,64.64241,35236.66
RUS-2016,RUS,2016,75.21357,37201.0,70.00275,72392.63,65.21121,35191.63
RUS-2016-01,RUS,2016,74.78912,37075.54,69.35509,71956.57,64.91823,35166.83
RUS-2016-02,RUS,2016,74.79307,37055.97,69.62168,72365.41,65.15655,35255.98
RUS-2016-03,RUS,2016,74.96715,37107.09,69.62389,72272.6,65.08537,35241.27
RUS-2016-04,RUS,2016,74.96896,37110.72,69.86757,72331.05,65.1393,35212.71
RUS-2016-05,RUS,2016,74.72654,36930.48,69.67014,71997.04,64.97713,35063.54
RUS-2016-06,RUS,2016,75.31812,37262.47,69.98061,72377.3,64.92144,35040.69
RUS-2016-07,RUS,2016,75.53442,37382.11,69.96681,72359.82,64.76694,34980.13
RUS-2016-08,RUS,2016,75.28313,37205.08,70.0709,72424.27,65.24899,35237.47
RUS-2016-09,RUS,2016,75.27357,37215.61,70.15517,72501.86,65.31831,35244.84
RUS-2016-10,RUS,2016,75.22071,37172.52,70.03612,72351.23,65.20808,35164.18
RUS-2016-11,RUS,2016,75.49826,37339.09,70.30716,72624.73,65.52286,35342.52
RUS-2016-12,RUS,2016,75.77348,37466.91,70.53463,72784.27,65.71897,35484.69
RUS-2016-Q1,RUS,2016,74.84978,37079.53,69.53355,72198.2,65.05338,35221.36
RUS-2016-Q2,RUS,2016,75.00454,37101.22,69.83944,72235.13,65.01262,35105.65
RUS-2016-Q3,RUS,2016,75.36371,37267.6,70.06429,72428.65,65.11142,35154.14
RUS-2016-Q4,RUS,2016,75.49749,37326.17,70.29263,72586.74,65.4833,35330.46
RUS-2017,RUS,2017,75.58,37188.22,70.30539,72315.94,65.45577,35127.71
RUS-2017-01,RUS,2017,75.5752,37165.75,70.33162,72361.51,65.46664,35160.97
RUS-2017-02,RUS,2017,75.52158,37179.03,70.06609,72153.66,65.01865,34825.07
RUS-2017-03,RUS,2017,75.80699,37148.38,70.44267,72260.4,65.48968,35062.62
RUS-2017-04,RUS,2017,75.5348,37127.05,70.3906,72274.8,65.603,35170.44
RUS-2017-05,RUS,2017,75.2235,37190.1,70.01997,72285.13,65.24713,35129.15
RUS-2017-06,RUS,2017,75.36655,37164.55,70.03982,72326.72,65.18728,35239.93
RUS-2017-07,RUS,2017,75.26921,37171.87,69.94124,72336.81,65.07201,35179.92
RUS-2017-08,RUS,2017,75.85124,37223.05,70.25195,72326.69,65.10011,35155.38
RUS-2017-09,RUS,2017,75.90258,37190.2,70.53058,72356.84,65.54572,35208.67
RUS-2017-10,RUS,2017,75.55682,37236.13,70.51007,72461.51,65.8457,35343.23
RUS-2017-11,RUS,2017,75.64275,37227.32,70.50797,72241.05,65.75862,34968.13
RUS-2017-12,RUS,2017,75.76145,37223.33,70.5983,72305.97,65.82838,35088.15
RUS-2017-Q1,RUS,2017,75.63459,37164.39,70.28012,72258.52,65.32499,35016.22
RUS-2017-Q2,RUS,2017,75.37495,37160.57,70.15013,72295.55,65.34581,35179.84
RUS-2017-Q3,RUS,2017,75.67435,37195.04,70.24126,72340.12,65.23928,35181.32
RUS-2017-Q4,RUS,2017,75.65367,37228.93,70.53878,72336.17,65.8109,35133.17
RUS-2018,RUS,2018,76.2425,37259.27,70.97634,72531.64,66.12743,35272.37
RUS-2018-01,RUS,2018,76.16172,37284.04,70.89077,72493.2,66.11086,35230.06
RUS-2018-02,RUS,2018,76.0851,37222.73,71.02064,72572.79,66.39215,35363.63
RUS-2018-03,RUS,2018,76.54596,37297.24,71.03875,72571.02,65.97136,35190.4
RUS-2018-04,RUS,2018,76.5589,37352.16,71.14962,72700.05,66.17388,35233.95
RUS-2018-05,RUS,2018,76.13403,37247.41,71.01126,72742.37,66.37546,35487.68
RUS-2018-06,RUS,2018,76.405,37272.42,70.9472,72562.24,65.942,35266.32
RUS-2018-07,RUS,2018,76.26,37276.65,70.6873,72488.95,65.50171,35164.71
RUS-2018-08,RUS,2018,76.1619,37192.04,70.95319,72628.9,66.13623,35511.06
RUS-2018-09,RUS,2018,76.36725,37245.65,71.04712,72568.64,66.15669,35318.49
RUS-2018-10,RUS,2018,76.09641,37115.41,70.84167,72262.55,65.98691,35211.62
RUS-2018-11,RUS,2018,76.20419,37093.25,71.16428,72195.26,66.47141,35150.2
RUS-2018-12,RUS,2018,76.32346,37099.57,71.11704,72194.72,66.30395,35140.82
RUS-2018-Q1,RUS,2018,76.26426,37268.01,70.98338,72545.67,66.15812,35261.36
RUS-2018-Q2,RUS,2018,76.36597,37290.66,71.03603,72668.22,66.16378,35329.32
RUS-2018-Q3,RUS,2018,76.26305,37238.11,70.89587,72562.16,65.93154,35331.42
RUS-2018-Q4,RUS,2018,76.20802,37102.74,71.041,72217.51,66.25409,35167.55
RUS-2019,RUS,2019,75.8653,36912.46,70.78918,71933.08,66.10271,35020.62
RUS-2019-01,RUS,2019,76.01998,36954.58,70.77908,71755.23,65.98106,34852.05
RUS-2019-02,RUS,2019,76.19354,37053.41,70.89857,71987.64,66.1617,35023.3
RUS-2019-03,RUS,2019,76.13425,36966.49,70.75203,71736.08,65.85307,34778.26
RUS-2019-04,RUS,2019,75.73189,36994.59,70.63426,71962.79,65.83673,34925.26
